episode,reward,score,steps,epsilon,loss
6745,-0.4908,1,167,0.05,0.001177
6746,-8.0633,0,47,0.05,0.002009
6747,-7.5808,0,47,0.05,0.001656
6748,-5.26,0,64,0.05,0.001257
6749,-3.6842,1,95,0.05,0.001309
6750,-6.9508,0,53,0.05,0.001511
6751,0.4417,1,197,0.05,0.001323
6752,4.2125,1,213,0.05,0.001443
6753,-8.21,0,47,0.05,0.001827
6754,-7.385,0,47,0.05,0.001164
6755,2.7517,1,203,0.05,0.001243
6756,4.1583,1,215,0.05,0.00152
6757,1.8125,1,197,0.05,0.00118
6758,-6.08,0,60,0.05,0.001256
6759,-1.7458,1,197,0.05,0.001508
6760,-0.4817,1,192,0.05,0.001211
6761,14.3692,3,499,0.05,0.001499
6762,-6.8967,0,55,0.05,0.001484
6763,12.1575,2,348,0.05,0.001484
6764,-7.6142,0,58,0.05,0.001007
6765,-6.26,0,64,0.05,0.001112
6766,-5.1892,1,67,0.05,0.001499
6767,-2.3517,1,183,0.05,0.001253
6768,-4.0275,1,197,0.05,0.001475
6769,-9.58,0,47,0.05,0.001611
6770,-2.355,1,197,0.05,0.001333
6771,-8.5567,0,47,0.05,0.00198
6772,39.0867,6,902,0.05,0.001692
6773,-7.7617,0,50,0.05,0.001673
6774,7.9608,2,364,0.05,0.001285
6775,-7.6783,0,47,0.05,0.001368
6776,-8.44,0,45,0.05,0.001583
6777,-7.9267,0,49,0.05,0.001695
6778,-5.5225,0,62,0.05,0.001139
6779,-6.8275,0,57,0.05,0.00121
6780,-2.45,1,149,0.05,0.001264
6781,-1.795,1,197,0.05,0.001227
6782,0.6867,1,170,0.05,0.001131
6783,-7.3075,0,61,0.05,0.001435
6784,-1.9008,1,197,0.05,0.001541
6785,-8.1308,0,47,0.05,0.00201
6786,-4.5417,1,68,0.05,0.001009
6787,-6.8142,0,51,0.05,0.001106
6788,-7.6617,0,60,0.05,0.001765
6789,-0.3167,1,202,0.05,0.001947
6790,-7.7183,0,55,0.05,0.001085
6791,-9.56,0,47,0.05,0.001062
6792,-6.2575,0,60,0.05,0.0011
6793,8.2167,2,306,0.05,0.001535
6794,-7.7175,0,48,0.05,0.002078
6795,-9.55,0,47,0.05,0.001109
6796,-8.1217,0,47,0.05,0.001423
6797,-6.24,0,58,0.05,0.001483
6798,-8.5033,0,47,0.05,0.001976
6799,-7.34,0,47,0.05,0.001694
6800,1.9308,1,197,0.05,0.001117
6801,7.6917,2,321,0.05,0.001627
6802,-8.0908,0,47,0.05,0.001684
6803,-2.1408,1,162,0.05,0.00141
6804,11.3025,2,348,0.05,0.00136
6805,-8.3317,0,47,0.05,0.002177
6806,-0.5125,1,163,0.05,0.001281
6807,-5.17,0,63,0.05,0.001217
6808,5.57,1,217,0.05,0.001321
6809,-8.19,0,49,0.05,0.001851
6810,-6.3142,0,61,0.05,0.001216
6811,1.7175,1,198,0.05,0.001512
6812,-6.955,0,61,0.05,0.000843
6813,3.8017,1,215,0.05,0.001122
6814,-8.3458,0,47,0.05,0.001505
6815,-5.6883,1,70,0.05,0.001064
6816,-0.0208,1,197,0.05,0.00141
6817,7.355,2,328,0.05,0.001342
6818,18.925,3,499,0.05,0.001379
6819,-7.8925,0,47,0.05,0.001169
6820,5.6067,2,252,0.05,0.001379
6821,3.2242,1,205,0.05,0.001364
6822,-7.9258,0,47,0.05,0.001651
6823,0.3475,1,197,0.05,0.001288
6824,8.8467,2,317,0.05,0.001367
6825,-9.55,0,47,0.05,0.001403
6826,-8.7083,0,47,0.05,0.001693
6827,-7.7067,0,47,0.05,0.001793
6828,-9.68,0,47,0.05,0.001023
6829,14.3333,3,370,0.05,0.001706
6830,-1.2908,1,197,0.05,0.001633
6831,-3.4258,1,107,0.05,0.001496
6832,-8.0192,0,47,0.05,0.001719
6833,-5.0142,1,100,0.05,0.001053
6834,1.5917,1,208,0.05,0.001237
6835,-9.55,0,47,0.05,0.001705
6836,-9.5342,0,47,0.05,0.001028
6837,-7.845,0,59,0.05,0.001536
6838,10.8883,2,348,0.05,0.001245
6839,-7.8908,0,47,0.05,0.001721
6840,5.5617,2,218,0.05,0.000953
6841,-5.7775,0,60,0.05,0.001027
6842,33.1367,5,801,0.05,0.001566
6843,4.3125,1,197,0.05,0.001443
6844,-1.87,1,156,0.05,0.001075
6845,31.3408,5,719,0.05,0.001343
6846,-9.58,0,47,0.05,0.001139
6847,-0.3625,1,211,0.05,0.001595
6848,-8.4492,0,47,0.05,0.002028
6849,-9.57,0,47,0.05,0.002329
6850,10.9142,3,458,0.05,0.001358
6851,-4.9408,1,104,0.05,0.001594
6852,-0.0342,1,215,0.05,0.00124
6853,-8.3983,0,46,0.05,0.001543
6854,-6.3775,0,56,0.05,0.001113
6855,-9.0283,0,47,0.05,0.001308
6856,-5.9767,0,63,0.05,0.000935
6857,-7.7733,0,47,0.05,0.00155
6858,-8.325,0,47,0.05,0.001393
6859,-5.0325,1,70,0.05,0.001345
6860,-9.62,0,47,0.05,0.001509
6861,-8.6117,0,47,0.05,0.001051
6862,5.4225,1,205,0.05,0.00105
6863,7.23,2,274,0.05,0.00137
6864,-0.5592,1,197,0.05,0.001151
6865,5.53,2,259,0.05,0.001444
6866,14.5775,3,388,0.05,0.00151
6867,3.51,1,197,0.05,0.00164
6868,-1.9492,1,197,0.05,0.001531
6869,0.995,2,220,0.05,0.001522
6870,-7.8492,0,47,0.05,0.002006
6871,-3.1083,1,99,0.05,0.001074
6872,6.4758,2,348,0.05,0.001336
6873,2.1475,1,197,0.05,0.001257
6874,-8.0492,0,47,0.05,0.001843
6875,-8.3775,0,47,0.05,0.00225
6876,-6.175,0,55,0.05,0.001809
6877,-2.5783,1,108,0.05,0.001164
6878,9.8142,2,348,0.05,0.001433
6879,-7.415,0,52,0.05,0.001691
6880,-4.4875,1,119,0.05,0.001498
6881,10.2842,2,349,0.05,0.001301
6882,1.7875,1,197,0.05,0.001194
6883,-4.5117,1,130,0.05,0.001655
6884,-8.2142,0,65,0.05,0.001649
6885,-8.4,0,52,0.05,0.001593
6886,-6.7442,0,61,0.05,0.001111
6887,-5.6275,0,57,0.05,0.001394
6888,-8.0492,0,63,0.05,0.001105
6889,0.2533,1,208,0.05,0.001383
6890,1.3325,1,213,0.05,0.001306
6891,-7.555,0,47,0.05,0.001874
6892,-8.8875,0,47,0.05,0.001154
6893,-7.5342,0,47,0.05,0.001515
6894,-6.9225,1,68,0.05,0.000644
6895,-8.13,0,47,0.05,0.000897
6896,0.3317,1,197,0.05,0.001591
6897,-7.21,0,57,0.05,0.001638
6898,-4.2042,1,193,0.05,0.001369
6899,-1.3525,1,198,0.05,0.001529
6900,-8.1958,0,47,0.05,0.000886
6901,1.1725,1,200,0.05,0.001298
6902,-7.8317,0,47,0.05,0.001322
6903,-8.2592,0,47,0.05,0.001062
6904,-7.0425,0,49,0.05,0.002244
6905,7.5083,2,348,0.05,0.001272
6906,-6.1367,0,63,0.05,0.002082
6907,-9.6,0,47,0.05,0.000781
6908,-3.9575,1,86,0.05,0.001558
6909,2.7017,1,201,0.05,0.001439
6910,-5.9325,0,61,0.05,0.001675
6911,-8.2425,0,47,0.05,0.001374
6912,-7.4992,0,47,0.05,0.001303
6913,-7.7325,0,48,0.05,0.001245
6914,-5.1758,1,197,0.05,0.001662
6915,-7.795,0,47,0.05,0.001341
6916,-2.3342,1,149,0.05,0.002008
6917,-6.1783,0,65,0.05,0.001447
6918,-9.55,0,47,0.05,0.001201
6919,-6.0175,1,67,0.05,0.001251
6920,-8.0917,0,66,0.05,0.001085
6921,-2.9933,1,98,0.05,0.001094
6922,-9.55,0,47,0.05,0.001091
6923,-8.93,0,47,0.05,0.001013
6924,-0.4642,1,197,0.05,0.001129
6925,-8.4925,0,47,0.05,0.000971
6926,-7.815,0,47,0.05,0.001804
6927,-6.4642,0,60,0.05,0.000891
6928,-0.33,1,197,0.05,0.001136
6929,4.6325,1,208,0.05,0.00146
6930,-6.58,0,64,0.05,0.001677
6931,21.7333,4,629,0.05,0.00131
6932,-5.7417,0,60,0.05,0.000982
6933,-8.0033,0,47,0.05,0.000955
6934,-7.7,0,51,0.05,0.000794
6935,0.1483,1,197,0.05,0.001155
6936,-2.195,1,197,0.05,0.001105
6937,1.6933,1,209,0.05,0.001041
6938,-8.7075,0,47,0.05,0.001128
6939,-0.3075,1,213,0.05,0.001289
6940,-9.57,0,47,0.05,0.001291
6941,-5.6467,0,63,0.05,0.001651
6942,5.2517,2,252,0.05,0.001484
6943,-9.56,0,47,0.05,0.001672
6944,-8.0492,0,47,0.05,0.000985
6945,-7.7875,0,61,0.05,0.001741
6946,-6.6242,0,52,0.05,0.001492
6947,-3.8242,1,125,0.05,0.001385
6948,0.27,1,205,0.05,0.001117
6949,-7.1275,0,53,0.05,0.001349
6950,-3.8942,1,105,0.05,0.001306
6951,2.1283,2,221,0.05,0.001248
6952,-3.0467,1,102,0.05,0.001124
6953,2.9883,2,308,0.05,0.001268
6954,-8.3758,0,44,0.05,0.000996
6955,-2.4408,1,136,0.05,0.001688
6956,3.825,2,220,0.05,0.001607
6957,-9.57,0,47,0.05,0.001535
6958,-7.0717,0,59,0.05,0.001325
6959,4.8075,2,321,0.05,0.001278
6960,-7.62,0,47,0.05,0.001838
6961,20.9383,4,650,0.05,0.00116
6962,1.2792,2,220,0.05,0.001134
6963,-7.8858,0,47,0.05,0.001277
6964,-0.265,1,208,0.05,0.001532
6965,0.9275,1,197,0.05,0.001338
6966,-6.045,1,67,0.05,0.001104
6967,3.145,1,197,0.05,0.001343
6968,0.9975,1,197,0.05,0.00117
6969,-5.98,0,63,0.05,0.00108
6970,-5.8825,0,62,0.05,0.00125
6971,-9.65,0,47,0.05,0.001251
6972,-6.1875,0,61,0.05,0.001236
6973,-8.3417,0,47,0.05,0.001779
6974,-1.0417,1,197,0.05,0.001245
6975,5.0242,2,253,0.05,0.001044
6976,-8.51,0,47,0.05,0.001973
6977,-7.565,0,47,0.05,0.001304
6978,-4.7775,1,68,0.05,0.001218
6979,-7.81,0,65,0.05,0.001358
6980,-1.0342,1,207,0.05,0.001239
6981,-9.4233,0,47,0.05,0.001661
6982,3.9467,2,262,0.05,0.001416
6983,-1.3825,1,196,0.05,0.001123
6984,-7.3417,0,55,0.05,0.001091
6985,10.9392,2,348,0.05,0.001439
6986,7.8275,2,348,0.05,0.001163
6987,-9.5017,0,48,0.05,0.000918
6988,-9.63,0,47,0.05,0.001291
6989,1.7067,2,218,0.05,0.00149
6990,-5.485,0,63,0.05,0.00185
6991,-5.1375,1,69,0.05,0.001523
6992,-7.7558,0,47,0.05,0.002133
6993,6.1717,2,351,0.05,0.001212
6994,-9.61,0,47,0.05,0.001816
6995,-7.7258,0,56,0.05,0.000719
6996,-2.4558,1,156,0.05,0.001187
6997,-8.4967,0,47,0.05,0.001485
6998,-9.56,0,47,0.05,0.000806
6999,8.5825,2,348,0.05,0.001556
7000,-3.5175,1,116,0.05,0.001124
7001,-8.28,0,47,0.05,0.000872
7002,-2.3075,1,106,0.05,0.000856
7003,-5.73,0,60,0.05,0.000925
7004,-0.735,1,195,0.05,0.001449
7005,-5.9242,0,64,0.05,0.000872
7006,-9.465,0,47,0.05,0.001281
7007,-9.5408,0,47,0.05,0.001198
7008,-2.5758,1,147,0.05,0.001144
7009,-6.9875,0,63,0.05,0.001876
7010,21.4633,4,616,0.05,0.001285
7011,-6.4242,0,49,0.05,0.001401
7012,-8.5017,0,47,0.05,0.001515
7013,4.2025,2,220,0.05,0.001058
7014,-6.1917,1,68,0.05,0.00094
7015,-5.0383,1,69,0.05,0.000952
7016,-8.605,0,47,0.05,0.000861
7017,22.3175,3,499,0.05,0.000983
7018,-7.5508,0,63,0.05,0.001528
7019,-9.52,0,47,0.05,0.001494
7020,-5.0375,1,70,0.05,0.001298
7021,-6.4067,0,63,0.05,0.001215
7022,11.5475,2,354,0.05,0.001217
7023,-7.1958,0,52,0.05,0.001252
7024,-8.2258,0,47,0.05,0.001921
7025,0.1325,1,181,0.05,0.001385
7026,-8.3442,0,53,0.05,0.001256
7027,15.4492,3,430,0.05,0.001657
7028,-1.7358,1,197,0.05,0.001386
7029,-9.5392,0,47,0.05,0.001749
7030,-8.5717,0,47,0.05,0.00168
7031,7.0633,2,353,0.05,0.001401
7032,-9.3583,0,47,0.05,0.001412
7033,-2.2775,1,102,0.05,0.000936
7034,4.8175,2,348,0.05,0.001054
7035,-7.555,0,51,0.05,0.001447
7036,-5.5775,0,66,0.05,0.001201
7037,-6.0475,1,67,0.05,0.001077
7038,-9.59,0,47,0.05,0.00116
7039,-7.2575,0,47,0.05,0.000843
7040,-6.0175,0,58,0.05,0.00103
7041,15.1942,3,492,0.05,0.001191
7042,-5.3942,1,67,0.05,0.001276
7043,-8.1917,0,47,0.05,0.001587
7044,-9.62,0,47,0.05,0.001726
7045,-9.5967,0,47,0.05,0.001841
7046,-5.0075,0,66,0.05,0.000932
7047,-8.3733,0,47,0.05,0.000899
7048,25.2258,4,523,0.05,0.001245
7049,-5.3267,1,121,0.05,0.000886
7050,-0.3767,1,197,0.05,0.000917
7051,-8.4608,0,47,0.05,0.000825
7052,-2.2467,1,124,0.05,0.001245
7053,6.2933,2,274,0.05,0.001179
7054,-7.7117,0,47,0.05,0.00156
7055,-2.9033,1,107,0.05,0.001557
7056,4.1,2,246,0.05,0.00134
7057,10.5283,2,365,0.05,0.001229
7058,-7.6642,0,51,0.05,0.00137
7059,-4.6867,1,99,0.05,0.001089
7060,2.4783,1,197,0.05,0.001252
7061,-5.64,0,60,0.05,0.001451
7062,-9.4025,0,47,0.05,0.001394
7063,-7.8892,0,54,0.05,0.001346
7064,15.9825,3,395,0.05,0.001391
7065,-9.59,0,47,0.05,0.001477
7066,-3.9958,1,70,0.05,0.001029
7067,-7.085,0,59,0.05,0.001077
7068,-8.4392,0,47,0.05,0.00168
7069,-5.99,0,61,0.05,0.001115
7070,17.9567,3,499,0.05,0.001187
7071,-6.3267,0,62,0.05,0.001322
7072,-6.545,0,56,0.05,0.001059
7073,41.1233,6,822,0.05,0.001287
7074,-3.6142,1,159,0.05,0.00181
7075,-0.525,1,197,0.05,0.00102
7076,10.8258,2,348,0.05,0.001045
7077,5.1025,2,269,0.05,0.001038
7078,2.5417,1,213,0.05,0.001394
7079,-3.4983,1,139,0.05,0.00128
7080,-9.4883,0,47,0.05,0.00144
7081,-6.2108,0,59,0.05,0.001508
7082,-7.685,0,49,0.05,0.000719
7083,-2.5092,1,143,0.05,0.001318
7084,-6.6658,0,59,0.05,0.001593
7085,0.8483,1,209,0.05,0.001652
7086,-1.8567,1,197,0.05,0.001781
7087,-2.1117,1,217,0.05,0.001072
7088,14.67,3,434,0.05,0.001002
7089,4.1217,2,311,0.05,0.000933
7090,0.3058,1,197,0.05,0.001196
7091,-7.3358,0,52,0.05,0.001032
7092,-4.0117,1,112,0.05,0.001754
7093,14.475,2,359,0.05,0.000817
7094,6.8817,2,348,0.05,0.001163
7095,-7.795,0,50,0.05,0.000815
7096,-6.2042,0,65,0.05,0.001398
7097,0.7992,1,197,0.05,0.001123
7098,14.5425,3,503,0.05,0.001179
7099,-9.0517,0,47,0.05,0.00107
7100,-4.5983,1,68,0.05,0.001054
7101,-7.1233,0,50,0.05,0.000585
7102,-6.5458,0,47,0.05,0.000773
7103,8.0917,2,341,0.05,0.001114
7104,-3.5642,1,197,0.05,0.001
7105,13.9667,2,368,0.05,0.001165
7106,-6.2058,0,54,0.05,0.000772
7107,-7.3392,0,51,0.05,0.000943
7108,-9.5508,0,47,0.05,0.001273
7109,-5.4992,1,92,0.05,0.002379
7110,-9.68,0,47,0.05,0.001072
7111,-2.2242,1,197,0.05,0.001413
7112,0.025,1,203,0.05,0.001164
7113,-8.7492,0,47,0.05,0.0014
7114,-4.3742,1,67,0.05,0.0013
7115,-8.5533,0,47,0.05,0.001187
7116,-4.7917,1,69,0.05,0.000996
7117,-8.6125,0,47,0.05,0.001061
7118,-1.8867,1,206,0.05,0.001079
7119,-9.63,0,47,0.05,0.000576
7120,-8.0425,0,47,0.05,0.00091
7121,-9.58,0,47,0.05,0.001159
7122,-7.5725,0,49,0.05,0.001612
7123,-2.0092,1,215,0.05,0.00125
7124,-8.5875,0,47,0.05,0.001559
7125,-2.6858,1,112,0.05,0.001317
7126,11.2217,2,353,0.05,0.001265
7127,5.1833,1,215,0.05,0.001124
7128,-9.56,0,47,0.05,0.001063
7129,-9.27,0,54,0.05,0.001155
7130,-8.5883,0,47,0.05,0.001143
7131,-6.0667,0,65,0.05,0.000976
7132,12.2692,2,355,0.05,0.001138
7133,1.7342,1,208,0.05,0.001229
7134,-1.9825,1,192,0.05,0.001408
7135,2.4558,1,209,0.05,0.001128
7136,-2.5433,1,147,0.05,0.000949
7137,-8.965,0,47,0.05,0.000893
7138,-1.4408,1,197,0.05,0.001229
7139,-7.0142,0,58,0.05,0.000606
7140,-7.91,0,64,0.05,0.000637
7141,0.2058,1,197,0.05,0.001195
7142,-5.9758,0,62,0.05,0.000613
7143,-8.25,0,47,0.05,0.001488
7144,-8.4408,0,47,0.05,0.001047
7145,-6.5358,0,50,0.05,0.001063
7146,-3.95,1,126,0.05,0.001049
7147,-6.5542,0,47,0.05,0.00135
7148,6.8625,2,293,0.05,0.001291
7149,14.2133,3,427,0.05,0.001336
7150,-8.2117,0,47,0.05,0.000963
7151,-5.6933,0,59,0.05,0.001884
7152,-8.7075,0,47,0.05,0.001103
7153,-8.115,0,47,0.05,0.001624
7154,-4.0417,1,118,0.05,0.001305
7155,-5.2992,1,67,0.05,0.001411
7156,-8.1233,0,47,0.05,0.000881
7157,3.5108,2,219,0.05,0.001771
7158,4.935,2,326,0.05,0.001647
7159,-8.2933,0,47,0.05,0.001272
7160,-9.5992,0,47,0.05,0.001576
7161,-7.9825,0,47,0.05,0.001103
7162,-5.355,1,86,0.05,0.001167
7163,-6.2242,0,66,0.05,0.001335
7164,-4.8383,0,64,0.05,0.000864
7165,-9.63,0,47,0.05,0.001175
7166,-6.3608,0,62,0.05,0.001051
7167,-6.525,1,67,0.05,0.001477
7168,-5.6542,0,63,0.05,0.000806
7169,-9.56,0,47,0.05,0.000939
7170,-8.12,0,58,0.05,0.001284
7171,-8.1617,0,47,0.05,0.000946
7172,5.73,2,289,0.05,0.00107
7173,-9.5425,0,47,0.05,0.001205
7174,-7.8775,0,47,0.05,0.000918
7175,-5.0717,1,100,0.05,0.001147
7176,-9.56,0,47,0.05,0.001053
7177,-7.0083,0,47,0.05,0.001359
7178,-8.2733,0,53,0.05,0.001292
7179,4.13,1,209,0.05,0.00124
7180,-9.56,0,47,0.05,0.00176
7181,-3.1942,1,113,0.05,0.001246
7182,-8.0325,0,47,0.05,0.001709
7183,-2.2817,1,197,0.05,0.001313
7184,-3.5025,1,197,0.05,0.000994
7185,5.6217,2,348,0.05,0.001145
7186,-7.9283,0,51,0.05,0.001429
7187,-8.3308,0,63,0.05,0.001111
7188,-9.5558,0,47,0.05,0.001315
7189,4.98,1,205,0.05,0.001302
7190,-4.2683,1,104,0.05,0.001013
7191,-3.975,1,149,0.05,0.001251
7192,-8.2992,0,54,0.05,0.001492
7193,27.48,4,649,0.05,0.001423
7194,9.675,2,360,0.05,0.001227
7195,3.45,1,209,0.05,0.001561
7196,-7.1683,0,47,0.05,0.000937
7197,-7.7183,0,47,0.05,0.001038
7198,-8.3058,0,47,0.05,0.001142
7199,5.9183,2,348,0.05,0.000826
7200,-9.2117,0,47,0.05,0.000521
7201,-2.5792,1,168,0.05,0.001075
7202,1.9367,2,278,0.05,0.000985
7203,-9.56,0,47,0.05,0.000919
7204,-8.1258,0,56,0.05,0.00119
7205,6.2767,2,348,0.05,0.001329
7206,12.4333,3,416,0.05,0.001135
7207,-1.4942,1,197,0.05,0.001302
7208,-7.9958,0,47,0.05,0.001879
7209,-6.3617,0,50,0.05,0.001096
7210,-8.2592,0,47,0.05,0.001568
7211,3.1633,1,204,0.05,0.001122
7212,-9.6,0,47,0.05,0.001036
7213,-4.5508,1,129,0.05,0.001423
7214,-5.6158,0,66,0.05,0.001401
7215,-9.58,0,47,0.05,0.002492
7216,-9.63,0,47,0.05,0.001962
7217,6.8058,2,245,0.05,0.0012
7218,-2.6133,1,134,0.05,0.000881
7219,-8.4933,0,47,0.05,0.000785
7220,-9.56,0,47,0.05,0.000872
7221,-8.0933,0,47,0.05,0.000832
7222,-9.5075,0,47,0.05,0.001363
7223,-7.9925,0,47,0.05,0.001565
7224,-5.0108,1,87,0.05,0.000705
7225,23.5508,4,572,0.05,0.001062
7226,-9.3817,0,47,0.05,0.001791
7227,12.4383,2,358,0.05,0.001149
7228,-7.2733,0,51,0.05,0.001013
7229,0.9017,1,209,0.05,0.001174
7230,33.0783,5,801,0.05,0.000964
7231,-2.6033,1,197,0.05,0.001313
7232,-3.105,1,146,0.05,0.000838
7233,-8.2408,0,55,0.05,0.000967
7234,-3.1125,1,121,0.05,0.001021
7235,21.475,3,491,0.05,0.001318
7236,-7.4033,0,52,0.05,0.001147
7237,-5.9317,1,77,0.05,0.000839
7238,-9.5025,0,47,0.05,0.001452
7239,7.2067,2,257,0.05,0.000941
7240,-7.8867,0,47,0.05,0.00089
7241,-3.7117,1,110,0.05,0.001035
7242,-6.5733,0,64,0.05,0.001477
7243,11.2933,2,348,0.05,0.001191
7244,-4.24,1,101,0.05,0.000849
7245,-7.93,0,47,0.05,0.001009
7246,-7.9033,0,47,0.05,0.001426
7247,-6.7392,0,49,0.05,0.001021
7248,-9.56,0,47,0.05,0.000961
7249,-0.1667,1,197,0.05,0.001151
7250,-7.1842,0,55,0.05,0.001431
7251,-9.59,0,47,0.05,0.001547
7252,-5.7325,1,96,0.05,0.001146
7253,-9.56,0,47,0.05,0.001145
7254,-7.37,0,52,0.05,0.000907
7255,3.8283,1,197,0.05,0.000862
7256,3.1967,1,197,0.05,0.001096
7257,-0.6867,1,123,0.05,0.00068
7258,15.0708,3,499,0.05,0.000983
7259,-7.8133,0,47,0.05,0.001267
7260,-8.3092,0,47,0.05,0.001167
7261,-1.865,1,197,0.05,0.00154
7262,-3.2208,1,104,0.05,0.001415
7263,8.38,2,340,0.05,0.001528
7264,-8.1617,0,65,0.05,0.000763
7265,12.0525,2,348,0.05,0.000904
7266,0.7367,1,204,0.05,0.001316
7267,-9.55,0,47,0.05,0.001109
7268,11.5708,2,348,0.05,0.001136
7269,-6.0942,0,57,0.05,0.001336
7270,-7.1858,0,63,0.05,0.001367
7271,8.8708,2,348,0.05,0.00139
7272,-3.9008,1,69,0.05,0.001203
7273,-7.5133,0,47,0.05,0.001886
7274,-9.6,0,47,0.05,0.000882
7275,-7.5425,0,58,0.05,0.001684
7276,0.5808,1,151,0.05,0.001425
7277,3.0917,1,175,0.05,0.001123
7278,-7.4475,0,48,0.05,0.000739
7279,7.4783,2,348,0.05,0.000782
7280,-9.56,0,47,0.05,0.001281
7281,2.8858,1,197,0.05,0.001509
7282,4.465,2,348,0.05,0.001179
7283,-5.99,1,68,0.05,0.001091
7284,-7.6683,0,63,0.05,0.000797
7285,-8.8658,0,47,0.05,0.001369
7286,1.9967,1,197,0.05,0.000699
7287,-3.9983,1,197,0.05,0.000806
7288,-2.965,1,124,0.05,0.000873
7289,2.5908,1,206,0.05,0.001422
7290,0.6633,1,214,0.05,0.001229
7291,-3.065,1,197,0.05,0.001208
7292,1.0625,1,197,0.05,0.001167
7293,0.26,1,153,0.05,0.00104
7294,-9.5758,0,47,0.05,0.00081
7295,-9.55,0,47,0.05,0.000963
7296,12.7433,2,367,0.05,0.001127
7297,-8.6942,0,47,0.05,0.0013
7298,7.1267,2,348,0.05,0.001003
7299,-5.3025,1,70,0.05,0.001101
7300,-2.6283,1,149,0.05,0.00104
7301,-7.0592,0,56,0.05,0.001308
7302,-7.7225,0,47,0.05,0.001217
7303,-7.0917,1,69,0.05,0.000878
7304,-6.5667,0,49,0.05,0.000826
7305,9.9733,2,348,0.05,0.001138
7306,3.7808,2,220,0.05,0.000988
7307,-4.1325,1,120,0.05,0.001721
7308,-7.1158,0,52,0.05,0.002086
7309,31.78,5,801,0.05,0.001048
7310,-7.8767,0,47,0.05,0.001027
7311,22.5442,3,499,0.05,0.001142
7312,-0.9425,1,160,0.05,0.000988
7313,-8.8158,0,47,0.05,0.000863
7314,-5.995,1,67,0.05,0.001042
7315,-8.2958,0,47,0.05,0.000912
7316,-4.4325,1,69,0.05,0.000904
7317,-7.4983,0,61,0.05,0.001121
7318,1.33,1,189,0.05,0.000705
7319,-2.2625,1,117,0.05,0.001342
7320,-9.075,0,50,0.05,0.001702
7321,0.4367,1,144,0.05,0.000979
7322,-4.8467,1,83,0.05,0.001375
7323,-4.6092,1,101,0.05,0.001352
7324,-4.8667,1,70,0.05,0.00103
7325,-8.45,0,47,0.05,0.001212
7326,-6.6733,0,59,0.05,0.001265
7327,-7.4158,0,53,0.05,0.000824
7328,-1.9483,1,197,0.05,0.000954
7329,4.6383,1,197,0.05,0.001076
7330,1.8208,1,197,0.05,0.000843
7331,-5.5792,1,67,0.05,0.000907
7332,-4.4525,1,98,0.05,0.001466
7333,-5.9983,0,66,0.05,0.000812
7334,-7.1158,0,47,0.05,0.001392
7335,-8.3,0,47,0.05,0.001197
7336,-5.02,1,90,0.05,0.001432
7337,3.0492,1,188,0.05,0.000715
7338,3.1867,1,180,0.05,0.001
7339,6.2292,2,348,0.05,0.001107
7340,-8.4883,0,47,0.05,0.001259
7341,-7.8283,0,47,0.05,0.001021
7342,-2.5808,1,120,0.05,0.001243
7343,12.7417,3,442,0.05,0.001293
7344,-2.3042,1,197,0.05,0.001073
7345,-4.5383,1,115,0.05,0.001178
7346,0.5683,1,197,0.05,0.001013
7347,-8.6058,0,47,0.05,0.001407
7348,0.7258,1,197,0.05,0.001211
7349,-6.5883,0,60,0.05,0.000931
7350,20.695,4,521,0.05,0.000987
7351,-8.4358,0,47,0.05,0.000848
7352,-9.62,0,47,0.05,0.000462
7353,4.845,2,348,0.05,0.000855
7354,8.9617,2,362,0.05,0.000981
7355,-9.285,0,47,0.05,0.001983
7356,-7.1367,0,66,0.05,0.000856
7357,2.215,1,197,0.05,0.000965
7358,-9.55,0,47,0.05,0.001233
7359,1.6192,1,209,0.05,0.001154
7360,-0.1567,2,219,0.05,0.001047
7361,0.3025,1,197,0.05,0.001178
7362,-8.535,0,47,0.05,0.000629
7363,-2.17,1,197,0.05,0.000975
7364,14.7375,3,499,0.05,0.001136
7365,-6.0425,0,64,0.05,0.001174
7366,-9.4925,0,47,0.05,0.001296
7367,-7.3183,0,57,0.05,0.000771
7368,-7.6975,0,50,0.05,0.001081
7369,0.8608,1,197,0.05,0.000637
7370,-0.1492,1,152,0.05,0.001108
7371,-0.4308,1,197,0.05,0.001063
7372,-6.3267,0,47,0.05,0.001085
7373,-0.5933,2,218,0.05,0.000736
7374,-7.7483,0,47,0.05,0.00075
7375,-4.1592,1,70,0.05,0.001022
7376,-7.3142,0,51,0.05,0.001188
7377,8.0233,2,219,0.05,0.001193
7378,-8.0908,0,47,0.05,0.000976
7379,-8.4617,0,53,0.05,0.001521
7380,19.9842,3,515,0.05,0.001136
7381,-6.0133,0,57,0.05,0.00116
7382,-8.4942,0,51,0.05,0.000956
7383,-4.2667,1,92,0.05,0.000816
7384,-7.2708,0,51,0.05,0.000962
7385,-5.8908,1,68,0.05,0.001163
7386,-8.4658,0,47,0.05,0.000779
7387,-8.3358,0,47,0.05,0.001219
7388,-4.9492,1,84,0.05,0.00107
7389,-0.9783,1,197,0.05,0.000948
7390,-2.0408,1,208,0.05,0.000844
7391,1.6517,1,197,0.05,0.001256
7392,-3.7058,1,100,0.05,0.000753
7393,1.7842,1,188,0.05,0.001023
7394,-8.0892,0,47,0.05,0.001156
